cliente_id,tipo_cliente,antiguedad_meses,tiene_movil,tiene_hogar,oferta_hogar_id,tiene_internet_hogar,es_movistar_total,elegible_mt,plan_actual_id,monto_facturado_prom,edad_rango,ubicacion_departamento,es_usuario_app,consumo_datos_gb_prom,consumo_voz_min_prom,consumo_sms_prom,uso_app_movistar_prom,monto_facturado_prom_6m,dias_mora_prom,meses_moroso,n_reclamos,n_actividad_canal,canal_mas_usado
CLI037401,,61,False,True,OF006,True,False,False,OF006,89.37,26-35,Arequipa,True,2.405,192.5,10.333333333333334,2.8333333333333335,88.78500000000001,1.5,0,0,2,Call In
CLI037402,postpago,101,True,False,,False,False,False,OF001,36.84,56-65,Lima,True,9.311666666666666,188.83333333333334,8.0,3.8333333333333335,37.015,0.0,0,0,6,Digital
CLI037403,prepago,35,True,True,OF005,True,False,False,OF003,84.14,36-45,Junin,True,41.01,151.5,10.166666666666666,2.6666666666666665,85.12666666666667,12.666666666666666,2,0,3,Call In
CLI037404,prepago,126,True,True,OF005,True,False,False,OF003,69.85,36-45,Otro,True,38.755,212.83333333333334,8.0,3.8333333333333335,69.74166666666666,10.833333333333334,2,0,2,Call In
CLI037405,postpago,162,True,False,,False,False,False,OF002,57.27,46-55,Lima,False,23.701666666666668,173.33333333333334,8.166666666666666,0.0,57.15833333333333,3.6666666666666665,1,0,4,Call In
CLI037406,postpago,171,True,False,,False,False,False,OF001,39.09,18-25,Otro,True,9.676666666666668,201.0,10.0,3.5,39.78666666666667,0.0,0,0,13,Digital
CLI037407,postpago,81,True,False,,False,False,False,OF001,40.25,26-35,Lima,True,11.128333333333332,155.33333333333334,10.166666666666666,3.0,39.80833333333333,12.0,1,0,4,Call In
CLI037408,prepago,49,True,False,,False,False,False,OF004,86.73,26-35,Piura,True,54.35833333333333,199.0,8.333333333333334,4.0,88.27333333333333,8.5,1,0,6,Call In
CLI037409,prepago,87,True,True,OF005,True,False,False,OF002,58.47,56-65,Lima,True,19.503333333333334,177.33333333333334,9.666666666666666,3.1666666666666665,59.586666666666666,0.0,0,0,7,Call In
CLI037410,,19,False,True,OF010,True,False,False,OF010,148.25,26-35,Lima,False,2.095,177.16666666666666,8.333333333333334,0.0,150.90333333333334,10.5,2,0,6,Digital
CLI037411,prepago,121,True,True,OF005,True,False,False,OF004,99.94,26-35,Lima,True,46.416666666666664,188.66666666666666,7.333333333333333,3.0,101.72500000000001,11.666666666666666,2,1,5,Call In
CLI037412,postpago,78,True,True,OF005,True,True,False,OF020,146.59,56-65,Piura,True,18.983333333333334,105.33333333333333,6.833333333333333,3.3333333333333335,147.16,9.166666666666666,1,0,6,Digital
CLI037413,postpago,22,True,False,,False,False,False,OF001,38.39,46-55,La Libertad,True,7.510000000000001,146.5,7.666666666666667,3.3333333333333335,38.46666666666667,18.166666666666668,2,0,7,Tienda
CLI037414,postpago,99,True,False,,False,False,False,OF002,69.6,46-55,Otro,True,21.468333333333334,196.16666666666666,6.666666666666667,3.1666666666666665,69.21166666666666,8.833333333333334,1,0,5,Call In
CLI037415,postpago,130,True,True,OF006,True,False,True,OF004,100.73,18-25,Junin,True,64.805,155.0,8.166666666666666,3.6666666666666665,101.64666666666666,15.666666666666666,2,0,3,Digital
CLI037416,prepago,42,True,True,OF007,False,False,False,OF003,84.59,26-35,Otro,False,43.73499999999999,161.66666666666666,10.666666666666666,0.0,83.36833333333333,0.0,0,2,8,Call In
CLI037417,postpago,73,True,False,,False,False,False,OF003,80.37,26-35,Lima,False,26.968333333333334,192.16666666666666,9.0,0.0,82.77,5.0,1,0,11,Call Out
CLI037418,postpago,161,True,True,OF006,True,False,True,OF001,46.2,46-55,Arequipa,True,9.495,265.0,6.5,2.5,46.42166666666666,9.333333333333334,1,3,3,Call In
CLI037419,postpago,128,True,True,OF007,False,False,False,OF001,40.42,56-65,Piura,False,9.301666666666668,131.0,6.833333333333333,0.0,39.945,0.0,0,0,3,Call In
CLI037420,postpago,144,True,False,,False,False,False,OF002,67.16,46-55,Piura,True,20.091666666666665,205.83333333333334,6.833333333333333,3.1666666666666665,67.955,16.333333333333332,3,0,8,Call In
CLI037421,postpago,81,True,True,OF008,True,False,True,OF004,103.44,56-65,Otro,True,74.405,179.33333333333334,9.833333333333334,2.8333333333333335,103.15666666666668,6.333333333333333,2,0,8,Digital
CLI037422,postpago,89,True,True,OF005,True,False,True,OF003,80.89,36-45,Lima,True,37.11833333333333,165.33333333333334,8.0,3.3333333333333335,80.87666666666667,9.166666666666666,2,3,4,Call Out
CLI037423,postpago,90,True,False,,False,False,False,OF003,86.86,18-25,Lima,True,32.99666666666667,155.16666666666666,7.166666666666667,3.6666666666666665,87.34499999999998,10.5,2,0,4,Tienda
CLI037424,prepago,82,True,True,OF005,True,False,False,OF003,69.79,46-55,La Libertad,True,37.71666666666667,123.16666666666667,9.833333333333334,3.1666666666666665,69.54833333333333,3.1666666666666665,1,3,3,Digital
CLI037425,prepago,26,True,False,,False,False,False,OF003,71.79,56-65,Lima,True,27.62,211.16666666666666,10.5,3.1666666666666665,72.59,10.333333333333334,2,0,6,Call In
CLI037426,prepago,8,True,False,,False,False,False,OF002,50.31,56-65,Piura,False,18.81,206.5,7.666666666666667,0.0,50.71,9.5,2,0,2,Digital
CLI037427,postpago,150,True,False,,False,False,False,OF003,67.53,26-35,Lima,True,25.14833333333333,179.83333333333334,7.166666666666667,3.5,67.47500000000001,15.0,2,0,9,Call Out
CLI037428,postpago,97,True,True,OF006,True,True,False,OF021,198.89,65+,Otro,True,41.141666666666666,172.33333333333334,7.666666666666667,2.6666666666666665,200.63833333333332,9.5,1,3,8,Call In
CLI037429,prepago,96,True,False,,False,False,False,OF001,45.39,36-45,Lima,True,7.861666666666667,235.0,8.833333333333334,3.0,46.0,7.0,1,0,6,Digital
CLI037430,postpago,108,True,False,,False,False,False,OF002,64.66,36-45,Lima,True,19.286666666666665,169.0,5.333333333333333,4.166666666666667,64.23,23.666666666666668,3,0,0,
CLI037431,prepago,75,True,False,,False,False,False,OF001,41.7,36-45,Lima,False,7.54,223.66666666666666,8.666666666666666,0.0,40.571666666666665,2.1666666666666665,0,0,3,Digital
CLI037432,prepago,161,True,True,OF006,True,False,False,OF002,63.41,26-35,Ica,False,18.695,180.33333333333334,6.5,0.0,64.23166666666667,1.3333333333333333,0,0,8,Call Out
CLI037433,postpago,85,True,False,,False,False,False,OF004,106.06,36-45,Lambayeque,True,61.278333333333336,185.66666666666666,7.333333333333333,4.5,106.02333333333333,8.0,1,0,15,Digital
CLI037434,prepago,91,True,False,,False,False,False,OF003,89.48,36-45,Lambayeque,True,46.30833333333334,185.33333333333334,7.666666666666667,2.8333333333333335,89.24833333333333,4.5,1,0,6,Call In
CLI037435,postpago,96,True,False,,False,False,False,OF003,66.94,56-65,Lambayeque,True,32.318333333333335,141.5,7.833333333333333,2.1666666666666665,65.57333333333334,8.166666666666666,1,0,3,Call In
CLI037436,postpago,29,True,True,OF005,True,False,True,OF002,57.42,65+,Lima,True,19.876666666666665,216.5,8.333333333333334,2.6666666666666665,57.99,9.666666666666666,1,0,11,Tienda
CLI037437,postpago,32,True,False,,False,False,False,OF004,95.38,26-35,Lima,False,49.40166666666667,165.83333333333334,9.333333333333334,0.0,93.40833333333335,7.333333333333333,2,0,9,Call Out
CLI037438,postpago,33,True,False,,False,False,False,OF001,42.11,18-25,Junin,True,10.535,172.83333333333334,9.0,2.0,42.005,8.166666666666666,2,0,4,Call In
CLI037439,,46,False,True,OF006,True,False,False,OF006,103.1,26-35,Otro,True,1.7016666666666669,153.66666666666666,9.0,3.0,102.38666666666667,8.166666666666666,1,0,8,Call In
CLI037440,postpago,29,True,False,,False,False,False,OF001,44.88,26-35,Lima,True,8.73,189.66666666666666,8.5,4.333333333333333,44.428333333333335,14.666666666666666,2,0,8,Tienda
CLI037441,postpago,41,True,False,,False,False,False,OF003,76.54,36-45,Lima,False,39.56166666666667,200.5,8.166666666666666,0.0,74.32166666666667,7.5,1,0,6,Tienda
CLI037442,prepago,169,True,False,,False,False,False,OF003,76.71,36-45,Otro,True,34.46333333333333,135.5,6.833333333333333,2.0,78.48166666666667,13.666666666666666,2,0,3,Call In
CLI037443,postpago,65,True,False,,False,False,False,OF002,61.89,18-25,Lima,False,20.296666666666667,147.66666666666666,7.666666666666667,0.0,61.906666666666666,0.0,0,2,7,Tienda
CLI037444,postpago,143,True,False,,False,False,False,OF004,102.05,18-25,Lima,True,60.71,121.16666666666667,8.0,3.1666666666666665,102.49833333333333,15.333333333333334,2,2,5,Tienda
CLI037445,,71,False,True,OF010,True,False,False,OF010,157.84,46-55,Lima,True,1.8083333333333333,220.66666666666666,6.5,2.3333333333333335,157.845,14.833333333333334,2,0,10,Digital
CLI037446,prepago,149,True,True,OF008,True,False,False,OF003,73.15,46-55,Lambayeque,False,29.631666666666664,156.83333333333334,6.333333333333333,0.0,73.075,0.0,0,0,4,Call Out
CLI037447,prepago,136,True,True,OF006,True,False,False,OF003,82.83,46-55,La Libertad,True,33.12166666666666,174.66666666666666,9.5,2.5,82.25833333333333,8.666666666666666,1,3,4,Digital
CLI037448,postpago,152,True,True,OF005,True,False,True,OF004,111.81,18-25,Lima,False,46.49,182.66666666666666,8.666666666666666,0.0,111.58,1.3333333333333333,0,0,1,Tienda
CLI037449,prepago,52,True,False,,False,False,False,OF003,76.94,36-45,Lima,True,36.068333333333335,120.33333333333333,9.166666666666666,2.8333333333333335,76.11666666666666,0.0,0,0,9,Digital
CLI037450,postpago,18,True,False,,False,False,False,OF004,111.1,56-65,Piura,True,59.68,200.0,8.333333333333334,2.8333333333333335,112.955,12.666666666666666,2,0,6,Tienda
CLI037451,postpago,56,True,False,,False,False,False,OF002,69.54,65+,Arequipa,False,19.24,208.66666666666666,8.166666666666666,0.0,68.42666666666666,1.3333333333333333,0,0,5,Call In
CLI037452,prepago,127,True,False,,False,False,False,OF002,57.18,65+,Junin,True,16.98,107.5,9.666666666666666,2.3333333333333335,57.59833333333333,5.833333333333333,1,0,6,Digital
CLI037453,prepago,118,True,True,OF006,True,False,False,OF002,57.99,56-65,Lambayeque,True,19.496666666666666,205.83333333333334,9.5,3.6666666666666665,56.89666666666667,9.833333333333334,1,0,6,Digital
CLI037454,prepago,127,True,True,OF006,True,False,False,OF003,89.21,36-45,La Libertad,True,32.89666666666667,228.0,9.333333333333334,3.1666666666666665,88.835,2.3333333333333335,0,0,7,Digital
CLI037455,postpago,179,True,True,OF008,True,False,True,OF003,85.72,56-65,Lima,True,43.46333333333334,167.83333333333334,7.166666666666667,2.8333333333333335,84.53833333333334,6.666666666666667,1,0,4,Call In
CLI037456,postpago,41,True,False,,False,False,False,OF001,37.85,56-65,Otro,True,7.535,174.66666666666666,8.5,3.5,39.065,18.666666666666668,3,0,9,Tienda
CLI037457,postpago,80,True,False,,False,False,False,OF001,39.83,36-45,Lambayeque,True,7.87,162.5,8.666666666666666,2.6666666666666665,40.928333333333335,14.833333333333334,2,0,7,Call In
CLI037458,prepago,89,True,True,OF008,True,False,False,OF004,101.99,18-25,Otro,True,55.946666666666665,165.66666666666666,6.833333333333333,4.333333333333333,98.255,5.166666666666667,1,1,3,Call In
CLI037459,postpago,27,True,False,,False,False,False,OF003,80.98,26-35,La Libertad,True,30.615,138.5,6.0,3.1666666666666665,81.19166666666666,5.833333333333333,1,3,3,Tienda
CLI037460,postpago,120,True,False,,False,False,False,OF002,55.06,46-55,Arequipa,True,21.73,175.16666666666666,8.833333333333334,4.666666666666667,54.73333333333333,0.0,0,0,10,Call In
CLI037461,prepago,9,True,True,OF006,True,False,False,OF003,80.68,36-45,Lima,True,43.199999999999996,203.66666666666666,7.333333333333333,3.3333333333333335,81.22666666666667,15.833333333333334,3,0,5,Digital
CLI037462,postpago,162,True,False,,False,False,False,OF002,64.41,26-35,Arequipa,True,20.05666666666667,168.16666666666666,7.833333333333333,5.333333333333333,63.90833333333333,0.0,0,0,4,Digital
CLI037463,postpago,16,True,True,OF006,True,True,False,OF021,199.88,18-25,Lambayeque,False,41.05833333333333,213.83333333333334,6.0,0.0,201.495,28.0,4,1,6,Call Out
CLI037464,postpago,20,True,True,OF008,True,True,False,OF022,212.75,26-35,Lima,True,48.10166666666667,170.66666666666666,8.666666666666666,3.8333333333333335,210.8516666666667,33.666666666666664,4,0,7,Call In
CLI037465,prepago,32,True,True,OF006,True,False,False,OF002,60.92,65+,Lambayeque,True,17.99,193.33333333333334,9.666666666666666,3.0,61.24166666666667,15.166666666666666,3,0,5,Tienda
CLI037466,prepago,161,True,False,,False,False,False,OF002,53.89,18-25,Lambayeque,True,22.016666666666666,144.0,10.166666666666666,2.6666666666666665,54.19166666666666,3.5,1,0,4,Call In
CLI037467,prepago,156,True,True,OF010,True,False,False,OF003,77.15,46-55,Lima,True,39.858333333333334,156.66666666666666,8.666666666666666,2.6666666666666665,77.67666666666666,2.0,0,0,5,Call Out
CLI037468,prepago,167,True,False,,False,False,False,OF002,58.36,36-45,Lima,True,12.086666666666666,147.83333333333334,7.666666666666667,2.8333333333333335,58.29333333333333,5.666666666666667,1,2,4,Tienda
CLI037469,prepago,150,True,True,OF010,True,False,False,OF002,59.46,18-25,Lima,True,18.996666666666666,127.66666666666667,9.5,2.8333333333333335,60.535000000000004,8.166666666666666,1,0,4,Call In
CLI037470,prepago,167,True,False,,False,False,False,OF001,36.69,26-35,Arequipa,True,8.936666666666666,183.5,8.166666666666666,2.0,36.44833333333333,0.0,0,0,4,Tienda
CLI037471,postpago,85,True,False,,False,False,False,OF001,39.5,46-55,Ica,True,6.383333333333333,182.66666666666666,8.5,2.6666666666666665,39.931666666666665,0.0,0,0,8,Digital
CLI037472,prepago,1,True,False,,False,False,False,OF004,101.38,36-45,Junin,False,54.76500000000001,254.33333333333334,9.166666666666666,0.0,102.74833333333333,9.666666666666666,2,2,1,Call In
CLI037473,prepago,79,True,True,OF005,True,False,False,OF004,108.46,56-65,Otro,False,52.865,201.16666666666666,6.0,0.0,108.16000000000001,0.0,0,3,9,Tienda
CLI037474,prepago,40,True,True,OF006,True,False,False,OF004,123.67,65+,Lima,False,53.05500000000001,152.5,8.666666666666666,0.0,125.10000000000001,7.0,1,0,7,Tienda
CLI037475,postpago,45,True,False,,False,False,False,OF002,60.31,46-55,Lambayeque,True,16.32166666666667,227.33333333333334,9.333333333333334,3.1666666666666665,60.46333333333333,12.666666666666666,2,0,3,Call Out
CLI037476,postpago,125,True,True,OF008,True,True,False,OF020,127.93,46-55,Otro,False,24.866666666666664,194.83333333333334,6.833333333333333,0.0,130.115,6.833333333333333,1,0,4,Digital
CLI037477,prepago,31,True,True,OF005,True,False,False,OF002,55.38,18-25,Lambayeque,False,20.785,218.5,9.833333333333334,0.0,55.18,11.333333333333334,2,0,3,Call In
CLI037478,postpago,58,True,False,,False,False,False,OF003,93.65,46-55,La Libertad,True,33.025,180.5,8.833333333333334,3.6666666666666665,94.875,8.0,1,0,2,Call In
CLI037479,postpago,71,True,True,OF005,True,False,True,OF004,98.51,36-45,Arequipa,True,57.879999999999995,237.66666666666666,8.0,4.0,100.11666666666667,15.333333333333334,2,0,7,Digital
CLI037480,prepago,11,True,True,OF005,True,False,False,OF003,72.84,26-35,Arequipa,False,32.32833333333333,167.0,6.166666666666667,0.0,71.48666666666666,18.833333333333332,3,1,2,Call Out
CLI037481,postpago,127,True,False,,False,False,False,OF004,113.31,46-55,Lima,False,56.11333333333334,171.16666666666666,6.0,0.0,112.455,15.833333333333334,2,1,4,Digital
CLI037482,postpago,138,True,True,OF005,True,False,True,OF004,103.22,36-45,Otro,False,56.555,223.16666666666666,7.166666666666667,0.0,102.5,0.0,0,0,1,Tienda
CLI037483,prepago,101,True,True,OF008,True,False,False,OF002,56.85,46-55,Otro,True,25.93166666666667,182.66666666666666,8.5,2.3333333333333335,55.879999999999995,0.8333333333333334,0,0,8,Call In
CLI037484,postpago,6,True,False,,False,False,False,OF001,39.99,46-55,Arequipa,True,9.205,188.66666666666666,7.333333333333333,3.0,40.281666666666666,26.833333333333332,5,0,8,Digital
CLI037485,postpago,142,True,True,OF008,True,True,False,OF022,212.09,46-55,Otro,False,59.77166666666667,222.0,8.5,0.0,213.72333333333333,4.666666666666667,1,0,5,Tienda
CLI037486,postpago,81,True,False,,False,False,False,OF004,83.87,26-35,Lima,True,67.75333333333333,131.66666666666666,9.333333333333334,3.5,83.41666666666667,8.5,2,0,7,Digital
CLI037487,prepago,48,True,False,,False,False,False,OF002,61.53,26-35,Otro,True,16.338333333333335,261.1666666666667,6.333333333333333,2.5,61.33166666666667,19.166666666666668,2,0,7,Digital
CLI037488,,171,False,True,OF005,True,False,False,OF005,85.08,46-55,Piura,False,1.7299999999999998,158.5,8.333333333333334,0.0,85.55166666666666,0.8333333333333334,0,0,5,Digital
CLI037489,prepago,155,True,True,OF005,True,False,False,OF001,46.35,26-35,Lima,False,9.475,165.66666666666666,6.833333333333333,0.0,45.76833333333334,0.0,0,0,8,Tienda
CLI037490,prepago,80,True,True,OF008,True,False,False,OF002,58.0,65+,Cusco,True,12.805,171.83333333333334,5.666666666666667,2.0,57.97666666666667,4.5,1,0,8,Digital
CLI037491,prepago,80,True,False,,False,False,False,OF002,48.64,65+,Cusco,True,18.713333333333335,143.5,5.833333333333333,2.6666666666666665,48.245,4.166666666666667,1,0,3,Call In
CLI037492,prepago,165,True,False,,False,False,False,OF003,82.33,56-65,Lima,True,41.571666666666665,204.16666666666666,5.333333333333333,2.6666666666666665,82.88833333333334,5.166666666666667,1,0,7,Digital
CLI037493,postpago,35,True,False,,False,False,False,OF002,56.09,36-45,Lima,True,17.965,143.5,6.666666666666667,3.1666666666666665,55.18666666666667,17.333333333333332,3,0,5,Tienda
CLI037494,postpago,74,True,False,,False,False,False,OF001,36.8,56-65,Lima,False,8.686666666666666,155.33333333333334,8.833333333333334,0.0,37.126666666666665,8.666666666666666,1,0,5,Digital
CLI037495,,103,False,True,OF008,True,False,False,OF008,138.84,18-25,Lima,True,2.53,201.83333333333334,7.5,2.8333333333333335,141.755,0.0,0,0,1,Digital
CLI037496,prepago,63,True,True,OF009,True,False,False,OF002,55.66,36-45,Otro,False,25.05,148.0,10.333333333333334,0.0,54.870000000000005,0.0,0,0,9,Call In
CLI037497,postpago,57,True,False,,False,False,False,OF003,77.49,65+,Cusco,True,39.88166666666667,186.0,6.666666666666667,2.1666666666666665,75.70833333333333,9.0,1,3,15,Tienda
CLI037498,prepago,20,True,True,OF007,False,False,False,OF002,68.66,18-25,Lima,True,18.383333333333333,238.33333333333334,6.666666666666667,2.8333333333333335,67.95833333333333,15.5,2,0,3,Call In
CLI037499,postpago,49,True,True,OF007,False,False,False,OF001,39.87,46-55,Junin,True,9.811666666666666,125.66666666666667,8.666666666666666,2.6666666666666665,39.928333333333335,2.1666666666666665,0,0,5,Digital
CLI037500,postpago,65,True,True,OF010,True,False,True,OF003,64.46,36-45,Lima,True,36.015,217.16666666666666,8.166666666666666,2.8333333333333335,64.31333333333333,1.0,0,0,9,Digital
CLI037501,postpago,151,True,False,,False,False,False,OF003,82.61,18-25,Lima,True,31.77,215.0,6.333333333333333,2.3333333333333335,82.14,3.3333333333333335,1,0,7,Digital
CLI037502,prepago,61,True,True,OF008,True,False,False,OF002,55.18,26-35,La Libertad,True,19.811666666666667,194.83333333333334,9.166666666666666,2.5,56.24333333333334,8.5,1,0,7,Call In
CLI037503,postpago,30,True,False,,False,False,False,OF001,36.39,18-25,Lima,True,9.34,152.83333333333334,6.166666666666667,3.3333333333333335,36.20666666666667,8.166666666666666,1,0,6,Tienda
CLI037504,postpago,153,True,False,,False,False,False,OF003,82.21,46-55,Cusco,True,43.465,150.33333333333334,6.833333333333333,2.6666666666666665,81.85333333333334,7.5,1,0,5,Digital
CLI037505,prepago,64,True,True,OF007,False,False,False,OF001,39.67,46-55,Lambayeque,True,9.373333333333333,150.66666666666666,7.5,2.3333333333333335,39.46333333333333,0.0,0,0,6,Call Out
CLI037506,prepago,166,True,True,OF005,True,False,False,OF001,38.06,65+,Lima,True,9.793333333333335,135.33333333333334,7.666666666666667,3.3333333333333335,38.486666666666665,2.6666666666666665,1,0,3,Call Out
CLI037507,postpago,20,True,True,OF009,True,True,False,OF021,180.98,46-55,Lima,False,40.16833333333333,197.83333333333334,8.833333333333334,0.0,182.15333333333334,3.6666666666666665,1,0,5,Call In
CLI037508,postpago,4,True,False,,False,False,False,OF004,106.31,46-55,La Libertad,False,62.028333333333336,190.5,8.333333333333334,0.0,108.18666666666667,9.0,3,0,8,Call In
CLI037509,prepago,166,True,False,,False,False,False,OF001,43.18,36-45,Ica,True,9.515,148.5,7.833333333333333,4.333333333333333,43.26499999999999,4.0,1,0,4,Digital
CLI037510,postpago,18,True,True,OF006,True,False,True,OF001,41.2,26-35,Otro,True,9.903333333333334,206.83333333333334,6.5,4.166666666666667,40.41166666666667,21.333333333333332,3,0,7,Digital
CLI037511,postpago,2,True,False,,False,False,False,OF003,71.04,26-35,Lima,True,35.665,149.16666666666666,8.0,3.0,69.505,38.333333333333336,5,3,5,Tienda
CLI037512,postpago,116,True,False,,False,False,False,OF004,102.08,18-25,Lima,False,54.95166666666666,118.0,7.166666666666667,0.0,104.47333333333334,8.166666666666666,1,0,6,Tienda
CLI037513,,58,False,True,OF007,False,False,False,OF007,77.77,46-55,Lima,True,1.1300000000000001,132.16666666666666,5.666666666666667,3.6666666666666665,77.135,3.5,1,0,5,Digital
CLI037514,prepago,88,True,True,OF005,True,False,False,OF003,73.29,36-45,Junin,True,34.93666666666667,192.33333333333334,8.0,2.1666666666666665,74.02333333333333,5.833333333333333,1,0,13,Tienda
CLI037515,prepago,74,True,False,,False,False,False,OF001,41.67,46-55,Lambayeque,False,9.613333333333333,125.0,8.666666666666666,0.0,41.348333333333336,0.0,0,0,3,Call Out
CLI037516,postpago,54,True,True,OF005,True,True,False,OF021,167.05,65+,Otro,False,57.76166666666666,183.0,8.833333333333334,0.0,166.63666666666668,6.5,1,0,5,Call In
CLI037517,prepago,87,True,False,,False,False,False,OF001,44.14,26-35,Junin,False,9.166666666666666,221.0,8.333333333333334,0.0,45.745000000000005,0.0,0,0,6,Tienda
CLI037518,postpago,47,True,True,OF008,True,False,True,OF001,38.66,26-35,La Libertad,True,7.655,119.33333333333333,8.666666666666666,1.6666666666666667,39.36,1.8333333333333333,0,0,7,Digital
CLI037519,prepago,41,True,False,,False,False,False,OF004,106.66,26-35,Cusco,True,67.40666666666667,177.66666666666666,7.833333333333333,3.1666666666666665,107.395,7.166666666666667,1,3,1,Digital
CLI037520,prepago,41,True,True,OF010,True,False,False,OF002,56.44,46-55,Lima,False,17.89833333333333,176.5,8.166666666666666,0.0,56.37833333333333,10.666666666666666,1,0,5,Call In
CLI037521,postpago,22,True,False,,False,False,False,OF003,79.6,26-35,Lima,True,32.00333333333334,217.66666666666666,7.666666666666667,3.5,79.935,20.666666666666668,3,0,7,Call In
CLI037522,postpago,95,True,False,,False,False,False,OF003,75.45,26-35,Lima,False,35.915,193.33333333333334,7.666666666666667,0.0,77.52833333333334,0.0,0,2,5,Digital
CLI037523,,99,False,True,OF009,True,False,False,OF009,138.73,36-45,Lambayeque,True,2.1166666666666667,234.33333333333334,6.333333333333333,2.5,139.19166666666666,6.333333333333333,1,0,4,Digital
CLI037524,prepago,4,True,False,,False,False,False,OF002,66.91,36-45,La Libertad,True,17.028333333333332,184.16666666666666,9.333333333333334,2.0,67.79833333333333,5.833333333333333,1,0,3,Call In
CLI037525,postpago,83,True,True,OF006,True,True,False,OF022,227.57,26-35,Otro,False,58.24166666666667,124.0,7.5,0.0,221.99333333333334,4.333333333333333,1,0,8,Tienda
CLI037526,postpago,133,True,False,,False,False,False,OF002,58.64,36-45,Arequipa,True,22.561666666666667,146.0,7.833333333333333,3.5,58.25833333333333,9.833333333333334,1,0,6,Call In
CLI037527,postpago,1,True,False,,False,False,False,OF001,40.46,36-45,La Libertad,True,9.383333333333333,163.66666666666666,8.833333333333334,2.8333333333333335,41.074999999999996,20.166666666666668,3,0,11,Call Out
CLI037528,prepago,55,True,False,,False,False,False,OF003,83.01,36-45,La Libertad,False,31.348333333333333,165.5,9.5,0.0,83.39999999999999,0.0,0,0,6,Digital
CLI037529,postpago,173,True,True,OF008,True,True,False,OF022,241.12,26-35,Lima,True,64.46666666666667,191.0,8.0,2.8333333333333335,243.32500000000002,10.0,2,0,5,Tienda
CLI037530,postpago,77,True,True,OF008,True,True,False,OF020,145.89,46-55,Lima,True,21.211666666666666,195.83333333333334,7.666666666666667,3.8333333333333335,145.43166666666667,0.0,0,0,5,Call In
CLI037531,postpago,3,True,True,OF005,True,False,True,OF004,95.68,26-35,La Libertad,True,56.105,170.16666666666666,9.0,2.6666666666666665,94.61666666666667,15.5,2,3,1,Tienda
CLI037532,postpago,95,True,False,,False,False,False,OF002,61.39,36-45,Lima,True,15.695,185.66666666666666,8.833333333333334,2.0,59.85666666666666,3.3333333333333335,1,0,2,Call In
CLI037533,prepago,74,True,False,,False,False,False,OF004,104.91,46-55,Lima,True,49.64666666666667,225.83333333333334,8.833333333333334,4.0,105.91333333333334,4.0,1,0,5,Digital
CLI037534,postpago,39,True,False,,False,False,False,OF001,39.87,26-35,Lima,False,8.178333333333333,230.83333333333334,6.666666666666667,0.0,40.63833333333333,0.0,0,0,7,Digital
CLI037535,postpago,14,True,True,OF005,True,False,True,OF002,52.93,26-35,Lambayeque,True,19.245,175.66666666666666,8.333333333333334,3.3333333333333335,51.865,12.666666666666666,2,0,5,Digital
CLI037536,postpago,160,True,False,,False,False,False,OF001,36.85,36-45,La Libertad,True,8.708333333333334,154.0,7.833333333333333,3.6666666666666665,36.35166666666667,5.166666666666667,1,0,8,Digital
CLI037537,prepago,147,True,True,OF005,True,False,False,OF001,38.89,36-45,Otro,True,9.446666666666667,152.16666666666666,8.5,2.6666666666666665,38.278333333333336,4.5,1,0,6,Call Out
CLI037538,prepago,123,True,False,,False,False,False,OF004,106.68,65+,Arequipa,False,56.78666666666667,200.0,8.0,0.0,108.01666666666667,1.8333333333333333,0,0,12,Digital
CLI037539,postpago,4,True,False,,False,False,False,OF001,40.32,46-55,Lima,True,8.226666666666667,175.5,8.333333333333334,2.0,40.265,28.833333333333332,4,3,3,Tienda
CLI037540,prepago,157,True,True,OF009,True,False,False,OF004,106.75,26-35,Lima,True,59.69166666666666,202.33333333333334,6.333333333333333,1.8333333333333333,104.38166666666666,0.0,0,0,4,Digital
CLI037541,prepago,86,True,False,,False,False,False,OF002,60.79,18-25,Cusco,True,16.133333333333336,198.83333333333334,8.333333333333334,2.8333333333333335,61.74666666666667,7.666666666666667,1,0,2,Tienda
CLI037542,postpago,86,True,False,,False,False,False,OF001,39.73,26-35,La Libertad,True,8.334999999999999,240.66666666666666,10.166666666666666,3.1666666666666665,38.755,5.5,1,0,5,Call Out
CLI037543,postpago,158,True,False,,False,False,False,OF003,76.46,26-35,La Libertad,False,41.425000000000004,267.1666666666667,6.666666666666667,0.0,77.895,0.8333333333333334,0,0,6,Digital
CLI037544,postpago,78,True,False,,False,False,False,OF002,58.06,18-25,Lambayeque,True,18.441666666666666,129.16666666666666,7.333333333333333,3.6666666666666665,57.32333333333333,4.0,1,0,6,Call Out
CLI037545,postpago,43,True,False,,False,False,False,OF002,64.36,26-35,Lima,True,25.636666666666667,213.66666666666666,9.0,3.0,64.59666666666666,8.0,1,3,6,Digital
CLI037546,prepago,43,True,False,,False,False,False,OF001,40.66,46-55,Otro,True,9.790000000000001,189.5,9.166666666666666,3.8333333333333335,40.833333333333336,16.333333333333332,2,0,6,Digital
CLI037547,postpago,167,True,True,OF005,True,False,True,OF002,59.89,36-45,Lima,True,20.471666666666668,176.16666666666666,7.833333333333333,4.5,59.72666666666667,14.833333333333334,2,0,8,Tienda
